area,aspect_ratio,solidity,compactness,split,image,defect_idx,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2
22203.5,1.1363636363636365,0.9164207441649297,3.0935498688971754,train,bad_weld_vid328_jpeg_jpg.rf.4d3a9d2c9d31ba3133d1d471dfd5781a.jpg,1,0,147,58,322,164
13750.5,2.385321100917431,0.7601160862354892,3.6430114434861203,train,bad_weld_vid328_jpeg_jpg.rf.5b5c7deba1e70959a7ca03cb97cb1c43.jpg,0,0,0,151,260,271
31634.5,0.6666666666666666,0.9431450591058838,2.8804603082499733,train,bad_weld_vid328_jpeg_jpg.rf.5b5c7deba1e70959a7ca03cb97cb1c43.jpg,1,0,270,85,440,189
27575.0,2.09375,0.9203324210666844,3.0574657525943376,train,bad_weld_vid328_jpeg_jpg.rf.971aa5208537a9e160fca20842790eb4.jpg,0,0,62,81,330,189
30372.5,0.8284313725490197,0.9632125584714184,2.206480327665374,train,bad_weld_vid328_jpeg_jpg.rf.971aa5208537a9e160fca20842790eb4.jpg,1,0,349,124,518,221
12079.0,4.107692307692307,0.7515087413675108,3.8828319941769336,train,bad_weld_vid328_jpeg_jpg.rf.b0ff16e29a1c8d00eb4f7f59bbf459ef.jpg,0,0,310,484,577,565
4751.0,2.0422535211267605,0.563248369887374,15.830665960861424,train,bad_weld_vid328_jpeg_jpg.rf.b9c921bc2d9f77dbd22fc0673d58213c.jpg,1,0,354,452,526,558
47818.0,1.262672811059908,0.9297415008312027,2.9290175901747255,train,bad_weld_vid328_jpeg_jpg.rf.c1f1fd362e73fe8c3f20f57f0bc6977d.jpg,0,0,285,49,559,157
8842.0,2.646153846153846,0.9329464521234503,2.3468717771811165,train,bad_weld_vid328_jpeg_jpg.rf.c1f1fd362e73fe8c3f20f57f0bc6977d.jpg,1,0,97,92,269,190
22427.0,1.130281690140845,0.5258443827008523,29.678160162103037,train,bad_weld_vid368_jpeg_jpg.rf.1ac6f1951e8052109cfbe01c4a2b277c.jpg,0,0,167,252,536,754
25494.5,0.7330097087378641,0.6046006995909172,27.238334087365686,train,bad_weld_vid368_jpeg_jpg.rf.1cf5fa241d4764fa188a5ffbd6aa4457.jpg,0,0,168,58,470,176
13427.0,0.7894736842105263,0.6874887995699035,11.956225025727075,train,bad_weld_vid368_jpeg_jpg.rf.21613a15b516da4da937c917582b09b4.jpg,0,0,164,245,527,734
150.5,0.5517241379310345,0.4854838709677419,5.830866375803885,train,bad_weld_vid368_jpeg_jpg.rf.34c6114b5f4b0047a4e297ab00dbdd01.jpg,1,0,372,377,406,424
1792.0,0.3263157894736842,0.8115942028985508,5.097102774721765,train,bad_weld_vid368_jpeg_jpg.rf.3c5b251c52da6fd5abdffc9d46987593.jpg,0,0,267,122,298,201
2101.0,0.3069306930693069,0.8572011423908609,4.38641860131065,train,bad_weld_vid368_jpeg_jpg.rf.3c5b251c52da6fd5abdffc9d46987593.jpg,1,0,341,172,372,218
14780.5,1.1775700934579438,0.7076072386058981,13.432258145420008,train,bad_weld_vid368_jpeg_jpg.rf.4976e64f25cd497f1c16f056c1ef027b.jpg,0,0,153,211,425,630
69.0,1.1,0.8734177215189873,1.7081671837716554,train,bad_weld_vid368_jpeg_jpg.rf.519a346ccb4858c1e46171860c94adec.jpg,1,0,365,385,395,430
1509.5,0.22580645161290322,0.9104342581423401,3.9614480156032554,train,bad_weld_vid368_jpeg_jpg.rf.68c3378c0d76c748a9628b8c33adf8b0.jpg,0,0,294,137,315,215
1247.0,0.3611111111111111,0.8711142158574922,2.78136510048119,train,bad_weld_vid368_jpeg_jpg.rf.68c3378c0d76c748a9628b8c33adf8b0.jpg,1,0,357,205,383,248
54.5,1.8571428571428572,0.8861788617886179,1.8817863191504898,train,bad_weld_vid368_jpeg_jpg.rf.6f7fa8717679b895b28efb3f77a900c9.jpg,1,0,380,403,410,448
13931.5,0.5851063829787234,0.6846618832317672,11.615905021424151,train,bad_weld_vid368_jpeg_jpg.rf.99312ac1e558fa022829af86e49d78cf.jpg,0,0,170,262,545,777
24519.0,0.5923076923076923,0.6166207703044249,21.71275863117118,train,bad_weld_vid368_jpeg_jpg.rf.b7c99a2983d0113241528e728797e658.jpg,0,0,160,58,448,180
17241.0,1.041044776119403,0.7005546413116353,12.71630961327637,train,bad_weld_vid368_jpeg_jpg.rf.bd5f2a712fdc8f2013f99c50840574c2.jpg,0,0,197,205,558,622
23746.5,0.8973684210526316,0.6125599752360316,19.106022029376398,train,bad_weld_vid368_jpeg_jpg.rf.c12dca0a5d707b29589e646b746b15bc.jpg,0,0,153,100,494,301
1492.0,0.1651376146788991,0.88023598820059,5.169943959857719,train,bad_weld_vid368_jpeg_jpg.rf.c1add2e37e580bb6dec4c6fc478b11a7.jpg,0,0,301,119,319,196
1837.0,0.23529411764705882,0.9040354330708661,3.499505970596577,train,bad_weld_vid368_jpeg_jpg.rf.c1add2e37e580bb6dec4c6fc478b11a7.jpg,1,0,366,183,390,225
24026.0,0.7760814249363868,0.5761078074045655,18.542490482740195,train,bad_weld_vid368_jpeg_jpg.rf.c326640cd04d11d326c9aeb3836c3bae.jpg,0,0,151,97,490,297
21798.5,0.9383886255924171,0.7877599696438574,9.147773685960045,train,bad_weld_vid368_jpeg_jpg.rf.c5fc0c431465ebe0f4098003c99969fb.jpg,0,0,201,65,571,189
15624.5,1.028225806451613,0.7145078312564308,12.685550192755814,train,bad_weld_vid368_jpeg_jpg.rf.c88f67fe6cf48e7ec4bb4d77ee7e69df.jpg,0,0,160,261,516,781
14206.5,1.1395348837209303,0.6836950767601906,13.683328634425232,train,bad_weld_vid368_jpeg_jpg.rf.d2521ad0bd17fb4aee50f1f06884b086.jpg,0,0,141,244,459,738
14526.0,0.8992248062015504,0.6779771767286644,14.479587813216403,train,bad_weld_vid368_jpeg_jpg.rf.e14b29f7035c3323c7ffedad3fe5cb4e.jpg,0,0,148,60,410,187
14246.0,0.8257261410788381,0.7046719263967551,10.645278448165787,train,bad_weld_vid368_jpeg_jpg.rf.e3dd00357b6ab3441d59cd99ea18b314.jpg,0,0,165,222,463,661
16665.0,0.7551724137931034,0.7135058763085222,11.67256525985751,train,bad_weld_vid368_jpeg_jpg.rf.f84451b43a5be497fb1a65b7fbf54502.jpg,0,0,158,73,441,223
41868.0,1.4695652173913043,0.6012666408168541,21.32218792206877,train,bad_weld_vid372_jpeg_jpg.rf.0d9314553b3ec0e91aabe02bcb459aad.jpg,0,0,-190,145,431,496
3267.5,0.4485981308411215,0.8233589517449919,4.444201540662816,train,bad_weld_vid372_jpeg_jpg.rf.110e481b0c1b91c4c5f6345938745272.jpg,0,0,501,273,567,471
26647.0,1.614213197969543,0.6136821620625726,9.52847299129355,train,bad_weld_vid372_jpeg_jpg.rf.27fcea02a073f994d1a1f920d037e8a6.jpg,0,0,322,170,957,430
43869.0,1.8875,0.9853773584905661,2.1221873337212727,train,bad_weld_vid372_jpeg_jpg.rf.732a2caec03709d7a2feb55583a894c2.jpg,0,0,-232,144,304,534
18200.0,3.619565217391304,0.6822995744999907,14.96194104403079,train,bad_weld_vid372_jpeg_jpg.rf.79fff3c4ffea6b691a9f30110a97466d.jpg,0,0,-217,210,412,578
33665.0,2.7628865979381443,0.504817244611059,25.22892850650399,train,bad_weld_vid372_jpeg_jpg.rf.a3c8a256e64f9e3508c5bbd465a0dbed.jpg,0,0,4,278,543,391
2672.5,0.37623762376237624,0.8859605503066468,2.810742864827072,train,bad_weld_vid372_jpeg_jpg.rf.a43ed93c36418f4baf32d2a41828580c.jpg,0,0,522,201,574,424
34911.0,1.0802919708029197,0.5715852809954566,17.36203897524171,train,bad_weld_vid372_jpeg_jpg.rf.a5eeb864e783be97e30193750adb5cea.jpg,0,0,-190,76,393,496
26771.5,5.515463917525773,0.6862903432541209,22.337769967251464,train,bad_weld_vid372_jpeg_jpg.rf.abbc2c9e84c7d3be3467ffe1cf32dfbf.jpg,0,0,5,270,540,346
1000.0,0.2236842105263158,0.9760858955588092,2.352608505961969,train,bad_weld_vid372_jpeg_jpg.rf.c2006e7f53ff470eac5785c2b07fc2c6.jpg,0,0,507,113,524,455
11228.0,3.9186046511627906,0.6169400258248853,18.675447425871578,train,bad_weld_vid372_jpeg_jpg.rf.c2657db3b572c87cc8a15257f398258b.jpg,0,0,-186,318,444,593
26769.0,5.515463917525773,0.6862262554795048,22.37642288636663,train,bad_weld_vid372_jpeg_jpg.rf.ccf29811f25d1ea4f8258f0cbe76267e.jpg,0,0,5,270,540,346
20645.0,2.0714285714285716,0.5659730789264468,13.790376948625262,train,bad_weld_vid372_jpeg_jpg.rf.d7663403d9d5877b7456e58bd99c7c55.jpg,0,0,321,183,958,452
18533.0,2.408759124087591,0.6821377305016747,17.030434470458506,train,bad_weld_vid372_jpeg_jpg.rf.e4d6c828ac223a27a2bcbc1f5e3304a3.jpg,0,0,-183,231,437,507
8096.0,0.41262135922330095,0.6322036545369358,10.49990724685812,train,bad_weld_vid372_jpeg_jpg.rf.f1411e01569024a7095042dc5cae007e.jpg,0,0,548,234,642,535
2041.0,0.34,0.8160735705717713,5.662071637082878,train,bad_weld_vid372_jpeg_jpg.rf.f1d5f266fa900473678410af667e587e.jpg,0,0,519,181,562,448
40862.0,3.5822784810126582,0.6893515081989338,16.198240545386252,train,bad_weld_vid376_jpeg_jpg.rf.2072e8357a0023d3bc605d202c532650.jpg,0,0,0,250,567,363
41750.5,2.583732057416268,0.7130621167870745,15.091308680689787,train,bad_weld_vid376_jpeg_jpg.rf.7635b3327c2c65617a50fe6a789603f2.jpg,0,0,0,243,574,434
43203.0,3.698717948717949,0.6878910914736088,18.836808132394662,train,bad_weld_vid376_jpeg_jpg.rf.7e14715960bf67de672d828354a91602.jpg,0,0,50,276,637,406
43767.5,2.4935064935064934,0.6850231640894009,16.981929081420958,train,bad_weld_vid376_jpeg_jpg.rf.b5858571021670292487e94748b5d636.jpg,0,0,3,201,594,391
42115.5,4.048611111111111,0.7009495119292318,16.80895262402158,train,bad_weld_vid376_jpeg_jpg.rf.c7a7597160b64f42229297faadea3741.jpg,0,0,3,250,586,350
45853.5,2.4025974025974026,0.6509305395851965,17.20618720306352,train,bad_weld_vid376_jpeg_jpg.rf.ee173cc43f80b9e34972118c62c34ac3.jpg,0,0,66,247,640,428
51393.0,2.569037656903766,0.6819167921661768,22.99356189014812,train,bad_weld_vid377_jpeg_jpg.rf.07a2eaeb8c90c8c63518232c15210382.jpg,0,0,7,231,640,429
46299.0,3.8703703703703702,0.7120786840870815,17.91957347538201,train,bad_weld_vid377_jpeg_jpg.rf.1b4296eabdcaa06efc731e473a25da57.jpg,0,0,0,237,628,355
48423.5,3.888198757763975,0.6584826892218989,28.171413440507596,train,bad_weld_vid377_jpeg_jpg.rf.40aa9dea65223e07ec27cae63cadcc17.jpg,0,0,10,279,640,408
46845.5,3.586206896551724,0.7150838415215881,16.375045105532248,train,bad_weld_vid377_jpeg_jpg.rf.467771a3cc10a8f1a93822719f682d59.jpg,0,0,0,231,628,360
47449.5,3.186868686868687,0.7029399346681184,17.22503747859661,train,bad_weld_vid377_jpeg_jpg.rf.65d9aed6ba1cac4b58d535d10b3f64dc.jpg,0,0,0,232,632,387
49622.0,4.875968992248062,0.677206941023139,19.1225876615844,train,bad_weld_vid377_jpeg_jpg.rf.67c1ae650dfe52c806c91a9f567705ec.jpg,0,0,0,239,629,383
45468.5,4.686567164179104,0.7149022814106697,19.099603360477655,train,bad_weld_vid377_jpeg_jpg.rf.84aa39e890e816951c4d5c2d581e6dfd.jpg,0,0,0,265,628,355
45209.0,3.7151515151515153,0.714326344230435,17.252063504553,train,bad_weld_vid377_jpeg_jpg.rf.8e9fd7b190135fa38a7177e6013d20ff.jpg,0,0,26,265,640,388
52443.0,3.6726190476190474,0.6840629239277888,19.210092640310773,train,bad_weld_vid377_jpeg_jpg.rf.b90258dbe8d0941cc5e9e113837d79e3.jpg,0,0,0,231,617,397
45198.5,4.686567164179104,0.7109980258138602,19.842923485961055,train,bad_weld_vid377_jpeg_jpg.rf.bbca9737aa417b994fcb08343ea115a2.jpg,0,0,0,265,628,355
47303.0,4.1824324324324325,0.6850592690750839,16.97267408448166,train,bad_weld_vid377_jpeg_jpg.rf.be526afd6341b3f5fa05bb22ba4bfacc.jpg,0,0,0,195,619,453
53572.5,4.337931034482758,0.7004497731522038,18.05249469777865,train,bad_weld_vid377_jpeg_jpg.rf.c483392d0c871ac74e0208d0901bcfbd.jpg,0,0,0,267,629,390
4575.0,0.16748768472906403,0.9372119225647854,4.076046852347641,train,bad_weld_vid686_jpeg_jpg.rf.16b7ddbc43fb81686a31799816922c8e.jpg,0,0,278,154,357,606
29186.5,0.40599455040871935,0.9431733721118113,2.7714038760834976,train,bad_weld_vid686_jpeg_jpg.rf.371300d186723bc90f56863aafd04a6f.jpg,0,0,219,31,398,489
30551.5,0.30670103092783507,0.9463942754476179,2.8028782239765815,train,bad_weld_vid686_jpeg_jpg.rf.5fa01cf042f44d680fe9e891c6614542.jpg,0,0,216,37,425,503
27271.5,0.4412811387900356,0.9605008276687916,2.0572741594574104,train,bad_weld_vid686_jpeg_jpg.rf.8d327f0be5b07a743b69cfc8ab981b1a.jpg,0,0,223,136,417,602
13607.5,0.15384615384615385,0.8832024404491465,4.17064577935615,train,bad_weld_vid686_jpeg_jpg.rf.9b8a8c7a05fda8b7158da990ce6767d7.jpg,0,0,280,44,382,499
5667.0,0.19047619047619047,0.866248853561602,4.38247382443884,train,bad_weld_vid686_jpeg_jpg.rf.f19fb549f20844474e429dbd610923bf.jpg,0,0,268,153,363,607
14279.0,0.3463035019455253,0.959384553364464,2.845366426976683,train,bad_weld_vid688_jpeg_jpg.rf.037fe580d1b3148fe4019b1480ff9dd6.jpg,0,0,297,173,430,603
4309.5,0.20512820512820512,0.9523756906077349,2.6342302640839326,train,bad_weld_vid688_jpeg_jpg.rf.06e42157d000ced809caf4853ad33ef5.jpg,0,0,241,182,338,609
5185.5,0.15486725663716813,0.8495944949619071,5.33697830499912,train,bad_weld_vid688_jpeg_jpg.rf.13d1265ced3db792c6fcc30a26328d9d.jpg,0,0,303,161,387,589
23332.5,0.2672955974842767,0.927180607987284,2.7592779600764126,train,bad_weld_vid688_jpeg_jpg.rf.16e10c12785b3342a8c73b29b53e595d.jpg,0,0,175,28,346,467
13716.5,0.2792452830188679,0.9711827804722626,2.616635840944843,train,bad_weld_vid688_jpeg_jpg.rf.4905f72be6fa99542114fcb91142c1ca.jpg,0,0,304,177,442,609
14282.0,0.16379310344827586,0.8309527272727273,5.092226478206462,train,bad_weld_vid688_jpeg_jpg.rf.61f1b992477f8b8f0bb03730674cd1af.jpg,0,0,289,47,395,479
7483.5,0.1810344827586207,0.8933922282576255,4.123195647863284,train,bad_weld_vid688_jpeg_jpg.rf.810a031dce42987770bf907baa41483a.jpg,0,0,285,150,382,580
20715.5,0.6490384615384616,0.9517585169189773,1.90021043443504,train,bad_weld_vid688_jpeg_jpg.rf.8320e328ee153c1fdb1c1c6ac81303a2.jpg,0,0,196,189,397,624
7541.0,0.49635036496350365,0.9728439656840612,1.8531083310840974,train,bad_weld_vid688_jpeg_jpg.rf.abc6c0a3c61ff2f722324a2becaf0014.jpg,0,0,194,170,307,597
20138.0,0.2698412698412698,0.9387688506631238,2.7808052716586347,train,bad_weld_vid688_jpeg_jpg.rf.bfdd761a11d8857d89e08639f2c68791.jpg,0,0,231,57,372,495
3948.5,0.14354066985645933,0.9188969048173145,4.861764793121118,train,bad_weld_vid688_jpeg_jpg.rf.cf34e13fb1327fdddee68807a305f278.jpg,0,0,316,182,391,606
18441.0,0.30491803278688523,0.9341708669993162,2.946564179110548,train,bad_weld_vid688_jpeg_jpg.rf.d590fdb1bdd1d311a96c18748c976cb0.jpg,0,0,214,35,340,465
20867.0,0.4899598393574297,0.9578389295632416,2.3402144232313447,train,bad_weld_vid688_jpeg_jpg.rf.d8fa318a0bfed95a788473466e3b9dfb.jpg,0,0,205,140,389,581
3950.5,0.14354066985645933,0.9201117969022942,4.8198094715312445,train,bad_weld_vid688_jpeg_jpg.rf.e4003c9e419b30b0d10509ab85aa62f4.jpg,0,0,316,182,391,606
16669.0,0.2831541218637993,0.9355146481086541,2.7773333612886724,train,bad_weld_vid688_jpeg_jpg.rf.e8e3733c5845c11cb0f195ac7c2c4b05.jpg,0,0,189,38,317,469
24281.5,0.46360153256704983,0.9528883133192058,2.0547185557768377,train,bad_weld_vid688_jpeg_jpg.rf.e96e36b5caecfff13e15af3aa064b55a.jpg,0,0,238,162,423,598
10274.5,0.14334470989761092,0.9054816250991451,3.9157352892090933,train,bad_weld_vid688_jpeg_jpg.rf.ec3437bc6f2f5880c84a5b1e6dfb3376.jpg,0,0,228,29,322,454
17623.5,0.19883040935672514,0.9218034887674242,3.5574398829474756,train,bad_weld_vid688_jpeg_jpg.rf.fadf4a0d6c0081fbe58379ec5b8fddfa.jpg,0,0,228,26,368,457
33747.0,0.29396325459317585,0.9190359477124183,2.656454495361237,train,bad_weld_vid689_jpeg_jpg.rf.3eb6f95031441e80edf40834fdec8996.jpg,0,0,191,71,485,201
56315.0,0.5247524752475248,0.8544226976179639,5.178674103958009,train,bad_weld_vid689_jpeg_jpg.rf.9b0b375a9269279dbb22444b6f36f449.jpg,0,0,213,70,549,206
33142.0,0.7649769585253456,0.9657885534444574,1.687977216999421,train,bad_weld_vid689_jpeg_jpg.rf.a928137686b9fd824b06e974c573c3c1.jpg,0,0,106,190,407,588
5667.5,0.34459459459459457,0.8609296673249278,5.565896268262384,train,bad_weld_vid690_jpeg_jpg.rf.5d05828e88fe16e554270a0b4ac4d3f2.jpg,0,0,252,158,306,508
14658.5,0.48523206751054854,0.8566961807077526,6.851889125844466,train,bad_weld_vid690_jpeg_jpg.rf.a8e13eb4647e266be9b8b8c85d593dbc.jpg,0,0,265,148,385,505
8949.5,0.38613861386138615,0.827661148617405,7.19873130497566,train,bad_weld_vid690_jpeg_jpg.rf.b41480b90dab5115d35cab3256263d4b.jpg,0,0,275,151,353,501
14431.5,0.494949494949495,0.853102001004936,7.364657589175455,train,bad_weld_vid690_jpeg_jpg.rf.bdee707ed9ef38776e83d6fc78e4ebae.jpg,0,0,214,140,339,489
3404.5,0.2867647058823529,0.7596786790137231,13.755957796858139,train,bad_weld_vid690_jpeg_jpg.rf.c819ed065050f03b1d91bf0357059d06.jpg,0,0,258,160,300,509
22150.0,0.3745583038869258,0.8793870096871527,5.657554481070374,train,bad_weld_vid690_jpeg_jpg.rf.dfcb192e446bead910bd9f0a9eeccba3.jpg,0,0,300,140,425,489
8290.0,0.47904191616766467,0.8728153295430617,4.116017864242313,train,bad_weld_vid690_jpeg_jpg.rf.e464626f5fcf94c2b84479b430ff01d5.jpg,0,0,231,166,333,517
15208.0,0.37668161434977576,0.9097326075252736,3.5195373575348516,train,bad_weld_vid690_jpeg_jpg.rf.eae8176876f1bd9ef701b88124031c13.jpg,0,0,284,138,368,489
3437.5,0.2867647058823529,0.7672134806383216,12.987138888227074,train,bad_weld_vid690_jpeg_jpg.rf.f9bdabc40f357d4743bc77a617e2c2ca.jpg,0,0,258,160,300,509
26598.0,0.3308641975308642,0.9196777428166384,4.068280725220907,train,bad_weld_vid691_jpeg_jpg.rf.5d59fd1e0a94dda2d4f6a58e0adc927c.jpg,0,0,341,72,493,512
5484.5,0.31690140845070425,0.9717399007795889,2.0858598778441655,train,bad_weld_vid691_jpeg_jpg.rf.5e95b609cfce2894b23607fe39c61a65.jpg,0,0,188,108,250,545
5486.5,0.31690140845070425,0.9720942593905032,2.0759978626414637,train,bad_weld_vid691_jpeg_jpg.rf.8276ca5e5fb3b3e7195233148e70f21e.jpg,0,0,188,108,250,545
23278.0,0.35962145110410093,0.9151776061017083,3.4304085088664062,train,bad_weld_vid691_jpeg_jpg.rf.90477cfa3e037b118e4ee3f489425297.jpg,0,0,159,41,358,492
14034.0,0.1320754716981132,0.8657084695577077,5.139836491490243,train,bad_weld_vid691_jpeg_jpg.rf.c640b62e891fd36789d07e968ce90bc0.jpg,0,0,345,63,440,504
19963.0,0.48360655737704916,0.8769933664279752,2.8327213838842655,train,bad_weld_vid691_jpeg_jpg.rf.fe6cff6a0e76528cc809eb0760a5fd06.jpg,0,0,153,72,330,523
5247.0,0.24257425742574257,0.9194777884868133,3.5581898620392485,train,bad_weld_vid721_jpeg_jpg.rf.0c6d6fc7a9a1af97b0db450f557a7822.jpg,0,0,293,171,373,364
1099.0,0.2916666666666667,0.8870056497175142,2.481217663091709,train,bad_weld_vid721_jpeg_jpg.rf.1dd1e436b4af8d991d068d9d51c8f76e.jpg,0,0,312,286,358,478
132.0,0.45454545454545453,0.41509433962264153,13.036735138911798,train,bad_weld_vid721_jpeg_jpg.rf.2397b86cc1f3417e8746e6bf7f62f264.jpg,0,0,315,288,341,478
423.0,0.05714285714285714,0.7073578595317725,16.699777118996774,train,bad_weld_vid721_jpeg_jpg.rf.36a402b96fbd1df838c15fcb7682dc12.jpg,0,0,305,170,337,361
5047.0,0.23115577889447236,0.9199781261392636,3.59046207586325,train,bad_weld_vid721_jpeg_jpg.rf.d27bfc4efdee737926651df9b0ec31e4.jpg,0,0,293,171,370,364
1099.0,0.2916666666666667,0.8870056497175142,2.481217663091709,train,bad_weld_vid721_jpeg_jpg.rf.eb797e763f8b39214c9e83508f62b005.jpg,0,0,312,286,358,478
22610.5,0.7130044843049327,0.8593554026832884,6.408189123076839,train,bad_weld_vid722_jpeg_jpg.rf.0a47364e7eb0baa1390a5819eae97495.jpg,0,0,159,135,442,417
26018.0,0.2605042016806723,0.8951660072251849,8.374570765164709,train,bad_weld_vid722_jpeg_jpg.rf.1ba6979ea2155cf36c07554717a275e2.jpg,0,0,181,151,508,453
57195.5,0.3733031674208145,0.8294913164859867,14.321376241462808,train,bad_weld_vid722_jpeg_jpg.rf.2117b86fdccd45994d4622910c37baac.jpg,0,0,185,75,517,228
24508.0,0.7735042735042735,0.8167019344519053,11.538926458020505,train,bad_weld_vid722_jpeg_jpg.rf.22bc35fdd73b52252aa3b054161ffcb2.jpg,0,0,163,68,453,209
16039.0,0.32116788321167883,0.845270092226614,4.422511944801174,train,bad_weld_vid722_jpeg_jpg.rf.2352f5f7373e0a2883e8b660b225282c.jpg,0,0,150,216,490,657
19237.5,0.5815602836879432,0.8226251309572171,4.568689570422423,train,bad_weld_vid722_jpeg_jpg.rf.28e86fd1254c8bfcee5840acd1c908a8.jpg,0,0,132,152,434,468
19467.0,0.7281553398058253,0.8197667073735629,8.868019629302664,train,bad_weld_vid722_jpeg_jpg.rf.3fdba5bd67bdbcd0bd16a3f963c474f4.jpg,0,0,135,166,442,505
65417.5,0.43863636363636366,0.8410040496239635,14.498784484479447,train,bad_weld_vid722_jpeg_jpg.rf.4a4598dc3c9f7c9c573472ef18799cc2.jpg,0,0,188,87,527,258
18430.0,0.2867647058823529,0.9435314595812215,3.5896605964072372,train,bad_weld_vid722_jpeg_jpg.rf.5ea71b54617f9279c4b0033b1e521334.jpg,0,0,131,161,433,484
49876.5,0.41895261845386533,0.8473607312142165,10.835074379433943,train,bad_weld_vid722_jpeg_jpg.rf.6cfeef3b249a462dfa7ea35ca55e18fd.jpg,0,0,175,86,487,258
29153.0,0.7286821705426356,0.8690973050321965,7.947611125108582,train,bad_weld_vid722_jpeg_jpg.rf.8f1a79f86843ea2c3b7e4c291e76e8b6.jpg,0,0,166,164,463,499
57507.0,0.53125,0.8588454042429265,9.012257786522197,train,bad_weld_vid722_jpeg_jpg.rf.9bad780bbdc455ef27301d768cdd9388.jpg,0,0,188,144,528,421
15204.5,0.4973544973544973,0.8995680984498876,5.34048152604843,train,bad_weld_vid722_jpeg_jpg.rf.a169ef27bc973a276d6b9ee962ae8d07.jpg,0,0,127,231,420,698
20405.5,0.38735177865612647,0.9033579033579033,4.971299234087148,train,bad_weld_vid722_jpeg_jpg.rf.c1756a4839a2527bf01e97012b8bfc21.jpg,0,0,150,234,487,701
34076.0,0.782312925170068,0.7363803349540788,18.035778521796768,train,bad_weld_vid722_jpeg_jpg.rf.ccf101f949023b76cdac961966fc956b.jpg,0,0,184,72,516,211
26623.0,0.26541554959785524,0.9904942612124933,2.3876977197506366,train,bad_weld_vid95_jpeg_jpg.rf.01c4064e7f50b23ac0b16e795b1b9c2b.jpg,0,0,541,145,738,265
15890.5,0.21693121693121692,0.7276869533360809,19.91431261760362,train,bad_weld_vid95_jpeg_jpg.rf.2c23fd6a246782b708400c2eb150a3d5.jpg,0,0,544,117,735,241
13602.5,0.17647058823529413,0.6909908308145589,36.70736036873234,train,bad_weld_vid95_jpeg_jpg.rf.340c9b1ced7eeec1f31e4bc0f27595e4.jpg,0,0,560,73,720,220
3665.0,1.054054054054054,0.785890425645974,5.99017570952326,train,bad_weld_vid95_jpeg_jpg.rf.3ddbd6a2c3345e97c926a16d6047a13c.jpg,0,0,-235,161,235,385
13693.5,0.1801566579634465,0.715794150701759,18.336568576494308,train,bad_weld_vid95_jpeg_jpg.rf.5a40dd34d786439adf34e09c16951aa6.jpg,0,0,559,98,720,251
29709.5,1.5723684210526316,0.8753277746678059,5.948826465943553,train,bad_weld_vid95_jpeg_jpg.rf.660d5a4007e40537da5e8fa294f7db51.jpg,0,0,-223,97,249,338
10159.5,0.3160377358490566,0.7718225328572513,14.067309887806536,train,bad_weld_vid95_jpeg_jpg.rf.761ef473156d61921fd0705789d8f579.jpg,0,0,548,223,731,630
1106.5,0.03763440860215054,0.9981957600360848,10.507925449681231,train,bad_weld_vid95_jpeg_jpg.rf.7bf0cf0265356335de24c27eba30bdb8.jpg,0,0,453,89,460,198
16068.5,2.802469135802469,0.9459292400070642,3.849860848928115,train,bad_weld_vid95_jpeg_jpg.rf.98cd7b7c5be69428a91c97d38eba0306.jpg,0,0,-228,151,232,372
120.5,0.0375,0.7799352750809061,18.100674948528443,train,bad_weld_vid95_jpeg_jpg.rf.c24f7c11a61dad4a0582205438197d93.jpg,0,0,480,190,483,578
60655.5,1.2827004219409284,0.8694134678783362,6.775618334259247,train,bad_weld_vid95_jpeg_jpg.rf.eb9590f50701e8db3130317965ff58ed.jpg,0,0,-167,214,451,717
72380.5,1.1449814126394051,0.9071261169806119,3.946381086696692,train,bad_weld_vid95_jpeg_jpg.rf.fbe951e6a461bb0f26ae78ab7cc9e1f7.jpg,0,0,-135,199,468,337
118669.0,0.7414187643020596,0.9091563782067243,7.8347735158407055,train,bad_weld_vid97_jpeg_jpg.rf.05d29c3cdcba60b9ac826dca01cd1465.jpg,0,0,316,203,949,611
79263.0,0.9951573849878934,0.7196568004358089,10.543187902712614,train,bad_weld_vid97_jpeg_jpg.rf.131b2e9e76a19c36e93c088cf60f2118.jpg,0,0,93,104,608,334
20448.5,0.21428571428571427,0.9871111003837706,2.821209573804418,train,bad_weld_vid97_jpeg_jpg.rf.14e70ef117b061ce16096e98e23590bf.jpg,0,0,542,121,701,278
42462.5,1.951086956521739,0.7360524878877439,8.461879588478963,train,bad_weld_vid97_jpeg_jpg.rf.1d69a9918d95540f1098f1d319385dd1.jpg,0,0,148,178,509,282
20050.5,1.2805755395683454,0.9203598723921874,2.2141739768800504,train,bad_weld_vid97_jpeg_jpg.rf.3192be18931a34f5a84bc786f818b8ee.jpg,0,0,243,183,421,665
47242.0,2.4662162162162162,0.9206274968332846,6.312793878045752,train,bad_weld_vid97_jpeg_jpg.rf.361ee3b6e49fb7d195b05349d3ba4c27.jpg,0,0,134,356,504,514
48209.5,0.667621776504298,0.7770837698866842,10.43851958430045,train,bad_weld_vid97_jpeg_jpg.rf.503ef728383068766d6940f86df53385.jpg,0,0,320,135,959,406
